"","Participant","Survey","Platform","File_date","Thirty_plus","Incomplete","Do_not_know","Correlation","Exclude","RPS_ID","Prolific_ID","Gender","Gender_Self_Describe","Age","Ed_years","Uni_years","Ed_years_calc","English_first","English_fluent"
"147","R_3j8wedSJJcC26BS","List 1","Mturk","17-Jan-20",FALSE,0,0.25,0.500944492790682,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","R_24PdxquLal5I0vi","List 1","Mturk","17-Jan-20",FALSE,0,0.58695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","R_1gUTbOFYvLK506i","List 1","Mturk","17-Jan-20",FALSE,0,0.1,0.77244545680595,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","R_3Jr5GI6pYS1OrS3","List 1","Mturk","17-Jan-20",FALSE,0,0,-0.118458696994012,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","R_2dmwfryjEEa790P","List 1","Mturk","17-Jan-20",FALSE,0,0.00434782608695652,-0.017566467128348,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","R_3MzIbnVyxcpJjoP","List 1","Mturk","17-Jan-20",FALSE,0,0.0434782608695652,-0.0108743992695632,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","R_ZETLqkbND4d1O4p","List 1","Mturk","17-Jan-20",FALSE,0,0.0217391304347826,-0.00526525085073284,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","R_3fk5FjJgoENifty","List 1","Mturk","17-Jan-20",FALSE,0,0.143478260869565,0.093460682278198,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","R_T4JrCetHkHG03zr","List 1","Mturk","17-Jan-20",FALSE,0,0,0.153717022671602,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","R_3nqoYBDlxOjvcjg","List 1","Mturk","17-Jan-20",FALSE,0,0.15,0.236209703950915,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","R_2ANk2DbMBcgEUpI","List 1","Mturk","17-Jan-20",FALSE,0,0.00217391304347826,0.0659847434522398,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","R_22IX7dK41RCg9P7","List 1","Mturk","17-Jan-20",FALSE,0,0,0.353535866317315,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","R_3FRmAlEy2YIAThN","List 1","Mturk","17-Jan-20",FALSE,0,0,-0.0159277899304238,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","R_3PSPKPyBWgzfjyg","List 1","Mturk","17-Jan-20",FALSE,0,0,-0.0958608791131524,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","R_yvC1XIpfl81owV3","List 1","Mturk","17-Jan-20",FALSE,0,0,0.0580936955129038,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","R_poZtdqDlriO1jJn","List 1","Mturk","17-Jan-20",FALSE,0,0.0891304347826087,0.520335536303481,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","R_qEnyZ7dbZikaFq1","List 1","Mturk","17-Jan-20",FALSE,0,0.197826086956522,0.776242980394737,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","R_1hSkEF5QbxmLPJd","List 1","Mturk","17-Jan-20",FALSE,0,0.0608695652173913,0.548181459404758,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","R_8jiUKPMb8mwkYCt","List 1","Mturk","17-Jan-20",FALSE,0,0.0695652173913043,0.796022932037209,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","R_sNyUWaMJ6EmegG5","List 1","Mturk","17-Jan-20",FALSE,0,0.0173913043478261,0.0623326252941381,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","R_1ikTodUI67SiT8b","List 1","Mturk","17-Jan-20",FALSE,0,0.00434782608695652,-0.125467400077271,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","R_117UwNi2VFcpWD7","List 1","Mturk","17-Jan-20",FALSE,0,0.0652173913043478,0.889409127240639,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","R_2RPbkVOiU5GsjIq","List 1","Mturk","17-Jan-20",FALSE,0,0.00434782608695652,0.150960012421429,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","R_2frNICSw0tIu6dI","List 1","Mturk","17-Jan-20",FALSE,0,0.00869565217391304,0.583728463016879,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","R_2usL9tLz8kwW9u2","List 1","Mturk","17-Jan-20",FALSE,0,0,-0.319428894136486,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","R_1Kr5lILu4keDAdn","List 1","Mturk","17-Jan-20",FALSE,0,0.00434782608695652,-0.046413408952456,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","R_27wbeFAhlR3CbdU","List 1","Mturk","17-Jan-20",FALSE,0,0.00434782608695652,0.166630710213139,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","R_22D1xaEdbqhVZSg","List 1","Mturk","17-Jan-20",FALSE,0,0.0217391304347826,0.895702976525963,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","R_wTrOtVYPzrGs8M1","List 1","Mturk","17-Jan-20",FALSE,0,0.00217391304347826,0.193463815190121,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","R_2VeafRpEhnmBDvK","List 1","Mturk","17-Jan-20",FALSE,0,0,0.49996371756316,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","R_1dFZOKqpRsELPiG","List 1","Mturk","17-Jan-20",FALSE,0,0.0717391304347826,0.803320599667726,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","R_1KjRwHr13Ckx5xH","List 1","Mturk","17-Jan-20",FALSE,0,0,0.188526588302309,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","R_AuMgb6MHFqkiQ9P","List 1","Mturk","17-Jan-20",FALSE,0,0.147826086956522,0.841045744772719,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","R_7WbJwmS3v7LB1hn","List 1","Mturk","17-Jan-20",FALSE,0,0.0217391304347826,-0.0491396041686184,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","R_2Xjj7v034jv1Vnb","List 1","Mturk","17-Jan-20",FALSE,0,0.05,0.640144195747525,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","R_PMcZtdcd54idYHf","List 1","Mturk","17-Jan-20",FALSE,0,0.0543478260869565,-0.163678480131434,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","R_3j3g0sQwa1riZgR","List 1","Mturk","17-Jan-20",FALSE,0,0,0.500339510064241,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","R_uh9NrAyBKcobjH3","List 1","Mturk","17-Jan-20",FALSE,0,0.00869565217391304,-0.0403349054191953,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","R_3nq2BpblrEyj0Zs","List 1","Mturk","17-Jan-20",FALSE,0,0,-0.0665703338938055,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","R_1mCx1n8mt1c0Xgn","List 1","Mturk","17-Jan-20",FALSE,0,0.191304347826087,0.936621410655772,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","R_vJ2LgsJDeHznLLH","List 1","Mturk","17-Jan-20",FALSE,0,0.0173913043478261,-0.45210090108926,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","R_6GzQdh0mG4TSkq5","List 1","Mturk","17-Jan-20",FALSE,0,0.141304347826087,0.810189223730096,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","R_ufspJGuuee7VvLr","List 1","Mturk","17-Jan-20",FALSE,0,0.128260869565217,0.738148025188378,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","R_22RNIqJhqYUeupg","List 1","Mturk","17-Jan-20",FALSE,0,0.00217391304347826,0.686399182978844,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","R_21nNoIWQXzz2jhj","List 1","Mturk","17-Jan-20",FALSE,0,0.00652173913043478,-0.446001388921351,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","R_28M2MpxrZ5WZ0sY","List 1","Mturk","17-Jan-20",FALSE,0,0,0.346600799641217,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","R_1IRiJVLzxgpVmpn","List 1","Mturk","17-Jan-20",FALSE,0,0.0978260869565217,0.822215180464463,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","R_dd8Zai5gkBkdyM1","List 1","Mturk","17-Jan-20",FALSE,0,0.0717391304347826,0.804609224626978,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","R_2Et5scDnJDs0bpY","List 1","Mturk","17-Jan-20",FALSE,0,0.0260869565217391,-0.302538432856983,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","R_6JOhKjndxDR1Jex","List 1","Mturk","17-Jan-20",FALSE,0,0,-0.400312783413398,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","R_1pFi30aD1AZkbpp","List 1","Mturk","17-Jan-20",FALSE,0,0,-0.197314879772311,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","R_1fjsZCZGUhq2fr1","List 1","Mturk","17-Jan-20",FALSE,0,0.0478260869565217,0.810364917967469,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","R_3iqg2oxMVUiYDqO","List 1","Mturk","17-Jan-20",FALSE,0,0.180434782608696,0.219614726427103,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","R_eXQ31kOusv7oo4V","List 1","Mturk","17-Jan-20",FALSE,0,0.0521739130434783,0.552476462586,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","R_2wdknMP4ZIKl5YT","List 1","Mturk","17-Jan-20",FALSE,0,0.0717391304347826,0.500671097224782,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","R_2wuEzd5kGwTH4iP","List 1","Mturk","17-Jan-20",FALSE,0,0.11304347826087,0.389435626909573,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","R_8pEV1rrSjLpSHZL","List 1","Mturk","17-Jan-20",FALSE,0,0,-0.168354595538297,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","R_1LdOFad8dTBFpUS","List 1","Mturk","17-Jan-20",FALSE,0,0,-0.0933105217958785,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","R_3HgXZbPtBMupOvt","List 1","Mturk","17-Jan-20",FALSE,0,0.0804347826086956,0.672019011124436,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","R_xhNbfasRz2qOkJr","List 1","Mturk","17-Jan-20",FALSE,0,0.147826086956522,0.774263035637522,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","R_5bSZS5kjEtMW9Wx","List 1","Mturk","17-Jan-20",FALSE,0,0.241304347826087,0.665758137364442,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","R_8wD2rMSU0X5VDDH","List 1","Mturk","17-Jan-20",FALSE,0,0.145652173913043,0.326702528037543,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","R_1l9qwTaBzxqPV9K","List 1","Mturk","17-Jan-20",FALSE,0,0.00217391304347826,0.0724987935899269,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","R_3Rxv3Pe814f4hmv","List 1","Mturk","17-Jan-20",FALSE,0,0.154347826086957,0.878939079259982,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","R_0IpIXpZcfcKyioV","List 1","Mturk","17-Jan-20",FALSE,0,0.139130434782609,0.388876252229035,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","R_2WDp61ph0zeGPsZ","List 1","Mturk","17-Jan-20",FALSE,0,0.126086956521739,0.202482656052701,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","R_2b42ZN92E9ZE2ZP","List 1","Mturk","17-Jan-20",FALSE,0,0.0195652173913043,0.719587653322738,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","R_DPo44bdnmOiki7D","List 1","Mturk","17-Jan-20",TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","R_2YLp9QXShQ0cQnX","List 1","Mturk","17-Jan-20",FALSE,0,0.267391304347826,0.859653902611626,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","R_3O1BiWLkys7bN1t","List 1","Mturk","17-Jan-20",FALSE,0,0,0.202682071242683,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","R_4U50jhm00KOVoyJ","List 1","Mturk","17-Jan-20",TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","R_bPCDU1meLvrHyYp","List 1","Mturk","17-Jan-20",TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","R_273DoDlCOlOWhf8","List 1","Mturk","17-Jan-20",TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","R_eRNCaMyMxNmp1Qd","List 1","Mturk","17-Jan-20",TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","R_1hWtYUHA2nFNWPz","List 1","Mturk","17-Jan-20",TRUE,0.804347826086957,0.0108695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","R_2dL4liAc6kdymbX","List 1","Mturk","17-Jan-20",TRUE,0.934782608695652,0.0217391304347826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","R_1QzSD4n1ntSa0RJ","List 1","Mturk","17-Jan-20",TRUE,0.869565217391304,0.00652173913043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","R_0OZGVpN0rFMkdln","List 1","Mturk","17-Jan-20",TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","R_3Dp7IxkRt89sB4O","List 1","Mturk","17-Jan-20",TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","R_1MY6z8uVBREfj3p","List 1","Mturk","17-Jan-20",TRUE,0.673913043478261,0.0304347826086957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","R_29mLVLnUQUZaBSv","List 1","Mturk","17-Jan-20",TRUE,0.804347826086957,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","R_3ls79SnWRRZ8utt","List 1","Mturk","17-Jan-20",TRUE,0.869565217391304,0.00217391304347826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","R_2VsxVzQptInFfDg","List 1","Mturk","17-Jan-20",TRUE,0.739130434782609,0.00434782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","R_oYRZkr2LTaNCaOZ","List 1","Mturk","17-Jan-20",TRUE,0.869565217391304,0.0369565217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","R_0ibnc5WvTeJ2pIl","List 1","Mturk","17-Jan-20",TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","R_24jk9FEVFCC6i7d","List 1","Mturk","17-Jan-20",FALSE,0.0217391304347826,0.126086956521739,0.710595442718438,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","R_YRiz9vLsrjNamRj","List 1","Mturk","17-Jan-20",TRUE,0.0869565217391304,0.0826086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","R_BRiBEhHxJBZXhFn","List 1","Mturk","17-Jan-20",TRUE,0.739130434782609,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","R_3QDBdq9Lg7FECX2","List 1","Mturk","17-Jan-20",TRUE,0.543478260869565,0.0456521739130435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","R_z2Ri5Q1NkYmrvGN","List 1","Mturk","17-Jan-20",TRUE,0.608695652173913,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","R_28VhkxyzvlIMKqF","List 1","Mturk","17-Jan-20",TRUE,0.934782608695652,0.00217391304347826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","R_xfSkFsMkV6tuqYh","List 1","Mturk","17-Jan-20",TRUE,0.804347826086957,0.0478260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","R_3KrnhIQ78439eZD","List 1","Mturk","17-Jan-20",TRUE,0.869565217391304,0.0217391304347826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","R_bEMuCivxZksJ5UB","List 1","Mturk","17-Jan-20",TRUE,0.739130434782609,0.058695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","R_231ZSHgVHozulZW","List 1","Mturk","17-Jan-20",TRUE,0.804347826086957,0.0130434782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","R_9B0xhtGaSCFHby1","List 1","Mturk","17-Jan-20",TRUE,0.934782608695652,0.00434782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","R_uraO21pyfCgN5QZ","List 1","Mturk","17-Jan-20",TRUE,0.934782608695652,0.0195652173913043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","R_Uz40j2M06h2b9NT","List 1","Mturk","17-Jan-20",TRUE,0.347826086956522,0.00869565217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","R_2Uct7zWK7PR9roI","List 1","RPS","18-Mar-20",TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","R_2ErWbJ5ofirpvuA","List 1","RPS","18-Mar-20",FALSE,0,0.306818181818182,0.77121748839275,FALSE,34275,NA,"Female",NA,"21",NA,"2","14","Yes","Completely fluent"
"247","R_1gMgWrKKyZQ1lc0","List 1","RPS","18-Mar-20",FALSE,0,0.0387243735763098,0.690267742800225,FALSE,34064,NA,"Female",NA,"21",NA,"3","15","Yes","Completely fluent"
"248","R_1GWCmqLnEi0chZw","List 1","RPS","18-Mar-20",FALSE,0,0.143181818181818,-0.0104548932005538,TRUE,32292,NA,"Female",NA,"18",NA,"2","14","Yes","Completely fluent"
"249","R_rlkPyaSpgJpOYnf","List 1","RPS","18-Mar-20",FALSE,0,0.281818181818182,0.811814595567154,FALSE,31728,NA,"Female",NA,"18",NA,"2","14","Yes","Completely fluent"
"250","R_2UbIFW0C7dzlTzA","List 1","RPS","18-Mar-20",FALSE,0,0.24373576309795,0.751290419376807,FALSE,34612,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"251","R_3315xYp2LoAMXjZ","List 1","RPS","18-Mar-20",FALSE,0,0.0863636363636364,0.697467788660645,FALSE,32650,NA,"Female",NA,"18",NA,"2","14","Yes","Completely fluent"
"252","R_3qm48WFAEE38Y2h","List 1","RPS","18-Mar-20",FALSE,0.00227272727272727,0.290909090909091,0.742686101145558,FALSE,32884,NA,"Female",NA,"21",NA,"2","14","Yes","Completely fluent"
"253","R_2E0j9ClD45DXjRS","List 1","RPS","18-Mar-20",FALSE,0.00227272727272727,0.188636363636364,-0.383204739888264,TRUE,34723,NA,"Female",NA,"21",NA,"1","13","Yes","Completely fluent"
"254","R_1mVg4kRIzYgiaDH","List 1","RPS","18-Mar-20",FALSE,0,0.202272727272727,0.74664731234559,FALSE,33793,NA,"Female",NA,"18",NA,"1","13","No","Completely fluent"
"255","R_24vBpREFpcefmnJ","List 1","RPS","18-Mar-20",FALSE,0,0.211363636363636,0.741055676683553,FALSE,31378,NA,"Female",NA,"21",NA,"4","16","No","Completely fluent"
"256","R_3qUaXrhrarwi7nq","List 1","RPS","18-Mar-20",FALSE,0.00227272727272727,0.329545454545455,0.43072617149523,FALSE,34485,NA,"Male",NA,"18",NA,"1","13","Yes","Completely fluent"
"257","R_3ikjafETLRv2rLT","List 1","RPS","18-Mar-20",FALSE,0,0.175,0.880248897313652,FALSE,30314,NA,"Male",NA,"21",NA,"2","14","No","Completely fluent"
"258","R_3M98npMS7CZaIuq","List 1","RPS","18-Mar-20",FALSE,0,0.17995444191344,0.791102783532805,FALSE,32922,NA,"Female",NA,"21",NA,"3","15","Yes","Completely fluent"
"259","R_2OJEn0WVPFcr0Gf","List 1","RPS","18-Mar-20",FALSE,0,0.304545454545455,0.835905824891247,FALSE,32062,NA,"Female",NA,"20",NA,"2","14","Yes","Completely fluent"
"260","R_1obTsD4xY2DLx6I","List 1","RPS","18-Mar-20",FALSE,0.00227272727272727,0.0863636363636364,0.911035651883456,FALSE,33029,NA,"Male",NA,"20",NA,"1","13","No","Completely fluent"
"261","R_1nSHxsxWKvdRIHE","List 1","RPS","18-Mar-20",TRUE,0,0.0159090909090909,NA,NA,33745,NA,"Female",NA,"21",NA,"1","13","Yes","Completely fluent"
"262","R_3mgBXYYQCXkIX8B","List 1","RPS","25-Mar-20",FALSE,0.0136986301369863,0,-0.346383929342425,TRUE,34768,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"263","R_2SCweFfeqyOliRj","List 1","RPS","25-Mar-20",FALSE,0.00455580865603645,0.061503416856492,0.669060637675163,FALSE,31603,NA,"Female",NA,"21",NA,"2","14","No","Completely fluent"
"264","R_2rNs8OvAiz4QWWR","List 1","RPS","25-Mar-20",FALSE,0.00454545454545455,0,0.40663100585256,FALSE,34928,NA,"Female",NA,"18",NA,"3","15","No","Completely fluent"
"265","R_3jT1ZMWVrFuPEqF","List 1","RPS","25-Mar-20",TRUE,0.250569476082005,0,NA,NA,34928,NA,"Female",NA,"18",NA,"3","15","No","Completely fluent"
"266","R_2BalaeF3UpxIH8b","List 1","RPS","25-Mar-20",FALSE,0,0.177272727272727,0.485830942904911,FALSE,34390,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"267","R_2tsVPtZ3TcebYM8","List 1","RPS","25-Mar-20",FALSE,0,0.145785876993166,0.695853650538261,FALSE,32319,NA,"Female",NA,"21",NA,"2","14","Yes","Completely fluent"
"268","R_1IE3C4IVdHWRoBO","List 1","RPS","25-Mar-20",FALSE,0,0.136363636363636,0.54241384785056,FALSE,34767,NA,"Female",NA,"21",NA,"2","14","No","Completely fluent"
"269","R_1Usgo2PRSia8Bjz","List 1","RPS","25-Mar-20",FALSE,0,0.0795454545454545,0.729460040706998,FALSE,33517,NA,"Female",NA,"21",NA,"1","13","Yes","Completely fluent"
"270","R_1FOCtTv9dBdpHbV","List 1","RPS","25-Mar-20",FALSE,0,0.261363636363636,0.67399973652192,FALSE,34342,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"271","R_2fg7EAnjxMApzYV","List 1","RPS","25-Mar-20",FALSE,0.00227272727272727,0.259090909090909,0.670906598028855,FALSE,31745,NA,"Female",NA,"18",NA,"2","14","No","Completely fluent"
"272","R_yVyzwnzXqxKha0h","List 1","RPS","25-Mar-20",TRUE,0.877272727272727,0,NA,NA,30106,NA,"Other",NA,"18",NA,"3","15","No","Completely fluent"
"273","R_3nrcQML3a2aaGsy","List 1","RPS","25-Mar-20",FALSE,0.00909090909090909,0.0227272727272727,0.61632690427553,FALSE,34916,NA,"Female",NA,"18",NA,"2","14","Yes","Completely fluent"
"274","R_3D22MWDYfocgQkr","List 1","RPS","25-Mar-20",FALSE,0,0.122727272727273,0.53802944982687,FALSE,27621,NA,"Female",NA,"21",NA,"6","18","Yes","Completely fluent"
"275","R_AoqQ24ldFGTfmeZ","List 1","RPS","25-Mar-20",FALSE,0.0045662100456621,0.0570776255707763,0.346760094358584,FALSE,34911,NA,"Female",NA,"19",NA,"2","14","No","Completely fluent"
"276","R_2BxLUU6ydykHrh7","List 1","RPS","25-Mar-20",FALSE,0.00454545454545455,0.0863636363636364,0.740811942533214,FALSE,34631,NA,"Female",NA,"18",NA,"1","13","No","Completely fluent"
"277","R_2QrLZtrr3iPuuDd","List 1","RPS","02-Apr-20",TRUE,0.00454545454545455,0.0409090909090909,NA,NA,29174,NA,"Male",NA,"21",NA,"4","16","Yes","Completely fluent"
"278","R_3maa1ipgMBEpDcn","List 1","RPS","02-Apr-20",FALSE,0,0,0.217657848876761,FALSE,33321,NA,"Female",NA,"18",NA,"2","14","Yes","Completely fluent"
"279","R_26msTFuBJB1Oyom","List 1","RPS","02-Apr-20",TRUE,0,0.65375854214123,NA,NA,33377,NA,"Female",NA,"19",NA,"1","13","Yes","Completely fluent"
"280","R_1dAF3CNrZWpyIBt","List 1","RPS","02-Apr-20",FALSE,0,0.0295454545454545,0.878082056290872,FALSE,33876,NA,"Female",NA,"21",NA,"1","13","Yes","Completely fluent"
"281","R_ewH80Eab830kSBz","List 1","RPS","02-Apr-20",FALSE,0.00227272727272727,0.0363636363636364,0.477758475051724,FALSE,34821,NA,"Female",NA,"21",NA,"1","13","No","Very fluent"
"282","R_1jUkEKsSJYAdjuf","List 1","RPS","02-Apr-20",FALSE,0,0.205949656750572,0.595211620649876,FALSE,32207,NA,"Female",NA,"19",NA,"2","14","No","Completely fluent"
"283","R_9yHrXZEp78SEDuN","List 1","RPS","02-Apr-20",FALSE,0.00510204081632653,0.0433673469387755,0.608224531562175,FALSE,34578,NA,"Female",NA,"21",NA,"1","13","Yes","Completely fluent"
"284","R_1dbi6XC6Xa2HYUB","List 1","RPS","02-Apr-20",FALSE,0,0.270454545454545,0.731229259980897,FALSE,31499,NA,"Other",NA,"21",NA,"2","14","No","Completely fluent"
"285","R_2uTEgjiOtrXzkUO","List 1","RPS","02-Apr-20",FALSE,0,0.220454545454545,0.562640970326558,FALSE,31915,NA,"Female",NA,"18",NA,"2","14","Yes","Completely fluent"
"286","R_BsQnHxvOnjV69mV","List 1","RPS","02-Apr-20",TRUE,0.0704545454545455,0.372727272727273,NA,NA,31868,NA,"Female",NA,"21",NA,"3","15","Yes","Completely fluent"
"287","R_5tFghn0j894dyI9","List 1","RPS","02-Apr-20",FALSE,0,0.247727272727273,0.889667806838945,FALSE,31761,NA,"Female",NA,"18",NA,"2","14","Yes","Completely fluent"
"288","R_1IovRLtpOSd0Dyl","List 1","RPS","02-Apr-20",FALSE,0,0.0863636363636364,0.665423584769704,FALSE,30351,NA,"Female",NA,"20",NA,"3","15","Yes","Completely fluent"
"289","R_29oxDbBZAzODCDS","List 1","RPS","22-Apr-20",FALSE,0,0.217194570135747,0.322979927991962,FALSE,34775,NA,"Male",NA,"18",NA,"3","15","Yes","Completely fluent"
"290","R_3FIHnHQgmK5ysZy","List 1","RPS","22-Apr-20",FALSE,0,0.0520361990950226,0.738509980148867,FALSE,33646,NA,"Female",NA,"21",NA,"1","13","No","Completely fluent"
"291","R_2QxliftlkEQMfyb","List 1","RPS","22-Apr-20",FALSE,0,0.330296127562642,0.668353035727597,FALSE,34689,NA,"Female",NA,"21",NA,"8","20","Yes","Completely fluent"
